customer_id,tenure,monthly_charges,total_charges,contract_type,internet_service,tech_support,online_security,payment_method,paperless_billing,churn
5059,49,49.99,3984.5,0,1,0,1,0,1,1
5060,16,38.18,5768.07,1,1,0,1,2,1,0
5061,19,64.58,4181.18,0,0,1,1,3,0,0
5062,23,44.44,160.35,2,2,0,1,1,0,0
5063,25,72.78,718.76,2,2,0,1,2,1,1
5064,16,47.53,5798.49,0,0,0,0,3,0,0
5065,54,106.45,3259.62,1,0,1,1,1,1,0
5066,1,80.73,6299.73,2,2,1,0,0,1,1
5067,42,20.02,5230.97,0,1,0,0,3,1,1
5068,19,100.55,4693.98,0,1,0,1,3,1,1
5069,34,53.02,7220.86,1,2,0,1,0,1,0
5070,55,52.02,268.44,1,1,0,1,0,0,0
5071,18,58.31,1324.77,0,1,0,0,0,0,0
5072,34,83.03,5032.57,1,0,1,0,1,0,1
5073,45,64.21,620.04,2,1,0,0,1,1,0
5074,6,82.86,5195.27,2,0,0,1,0,1,0
5075,21,34.68,7874.56,0,1,0,1,1,0,0
5076,70,117.02,7042.58,0,2,1,0,3,0,0
5077,48,92.96,4768.24,1,0,1,1,1,1,0
5078,39,45.02,7162.42,2,2,0,0,3,0,0
5079,31,92.42,1018.52,1,0,1,1,3,0,0
5080,10,77.5,3692.08,0,1,1,1,1,0,0
5081,30,30.92,3486.54,0,2,1,1,0,1,0
5082,18,37.82,2757.94,0,0,0,0,2,0,0
5083,60,24.13,101.59,0,2,0,0,2,1,0
5084,15,100.92,7139.13,0,2,0,1,1,1,1
5085,4,75.17,6243.88,0,1,0,0,3,0,1
5086,63,51.67,5257.57,1,0,0,0,2,0,1
5087,40,32.63,1118.84,1,1,1,0,3,0,0
5088,9,68.4,3087.82,1,2,1,1,3,0,1
5089,9,72.53,7402.18,2,0,1,1,3,0,0
5090,26,90.19,4973.74,1,2,0,1,3,0,1
5091,4,116.99,4866.94,0,2,1,0,2,1,1
5092,16,63.49,7313.7,1,0,0,0,1,1,0
5093,15,60.6,4522.69,1,2,0,0,1,0,0
5094,52,56.99,4821.22,2,0,1,0,3,0,0
5095,69,102.69,2831.15,0,0,1,0,3,1,1
5096,5,35.63,3034.38,2,0,0,0,1,0,1
5097,20,54.38,5516.29,2,2,1,1,0,0,0
5098,18,92.5,2631.44,2,1,1,1,3,0,0
5099,2,21.57,4516.95,1,2,1,1,2,1,0
5100,13,48.94,2305.65,0,2,0,1,2,0,1
5101,4,84.14,1412.39,0,0,0,0,3,1,1
5102,42,38.6,3689.78,2,1,1,0,3,1,0
5103,61,50.27,1817.82,0,0,1,0,1,1,0
5104,8,68.6,7198.11,0,2,0,0,0,0,1
5105,67,62.2,2498.54,2,1,0,1,1,0,0
5106,63,30.6,4819.48,1,0,0,1,0,0,0
5107,9,113.82,2181.19,2,2,0,1,2,0,1
5108,11,24.43,2138.35,2,2,1,1,1,1,0
5109,42,94.97,2870.03,1,1,0,1,1,0,0
5110,13,27.14,7335.41,1,2,0,0,3,0,0
5111,36,66.73,3192.83,1,2,1,0,3,0,0
5112,13,37.54,6588.01,1,2,1,1,2,0,0
5113,12,34.11,1658.65,2,2,1,1,0,1,0
5114,37,32.59,480.54,1,1,0,0,0,1,1
5115,52,65.28,6275.26,0,2,0,1,2,1,0
5116,71,71.55,4380.81,2,2,1,0,0,1,0
5117,2,33.34,4079.43,2,2,0,0,3,1,0
5118,56,117.94,2250.43,1,1,0,0,2,1,1
5119,60,45.78,671.3,1,1,0,1,3,0,1
5120,23,65.88,3914.59,0,0,1,1,2,0,0
5121,40,41.63,6951.09,1,1,1,0,2,1,0
5122,64,69.39,1048.17,2,2,0,0,0,1,0
5123,23,95.6,7440.45,1,1,0,0,1,1,1
5124,29,72.11,2270.36,0,1,0,0,2,0,1
5125,51,48.56,4304.27,2,1,0,0,0,1,1
5126,69,44.84,625.42,2,2,0,0,2,1,0
5127,31,95.89,3457.87,1,0,1,0,0,0,0
5128,50,31.82,1094.59,0,0,1,1,2,1,0
5129,20,57.0,478.99,0,0,0,0,0,0,0
5130,55,35.15,7735.81,1,0,1,0,2,1,0
5131,2,45.8,5867.75,2,1,0,1,2,0,0
5132,25,35.27,5780.56,2,0,0,1,2,0,1
5133,13,108.68,815.34,2,1,0,0,0,0,0
5134,70,93.19,7441.87,1,1,1,1,1,0,0
5135,67,76.09,3808.8,2,0,1,0,2,1,0
5136,58,42.44,6833.04,2,2,1,0,0,1,0
5137,64,71.02,199.55,1,0,1,1,3,0,0
5138,69,72.08,2455.83,2,0,1,0,0,1,0
5139,59,79.04,7968.77,1,1,1,1,0,0,0
5140,60,26.01,3479.92,0,1,0,1,1,1,0
5141,62,117.29,7119.1,0,0,0,1,3,1,1
5142,16,66.54,2691.19,1,0,0,1,3,0,0
5143,68,112.65,4250.1,1,2,0,0,1,1,1
5144,15,20.98,6848.33,1,2,1,0,1,1,0
5145,55,44.76,4885.98,2,2,1,0,2,0,0
5146,35,30.4,5829.02,2,1,0,0,2,1,0
5147,55,96.96,1907.78,1,2,1,1,0,0,0
5148,14,52.01,1331.53,1,1,1,1,0,0,0
5149,49,104.05,1919.42,2,1,1,1,2,1,1
5150,7,103.24,3995.08,2,0,1,1,3,1,0
5151,30,86.78,6427.62,1,2,1,0,0,0,0
5152,49,86.58,2896.55,2,0,1,1,0,0,0
5153,16,90.02,4562.04,2,0,0,1,1,1,1
5154,51,87.38,6458.02,0,1,1,1,2,0,1
5155,42,58.69,1986.33,1,2,1,1,1,0,0
5156,17,88.28,7075.51,1,0,0,1,0,1,1
5157,63,109.74,7629.35,2,1,0,0,2,0,0
5158,45,53.26,407.86,0,0,0,0,3,0,0
5159,7,114.49,566.98,1,2,0,0,3,1,1
5160,27,21.36,818.58,1,1,0,1,1,0,0
5161,10,54.91,6236.47,2,2,0,1,2,1,1
5162,34,33.21,1595.76,1,0,0,1,0,0,0
5163,36,32.66,5833.0,2,1,0,1,3,0,1
5164,25,101.54,3586.08,0,0,0,0,3,1,1
5165,6,111.84,6706.41,0,0,1,0,3,0,1
5166,24,97.78,6487.59,1,2,1,1,0,1,0
5167,18,117.66,7681.33,2,1,0,1,0,0,1
5168,6,41.63,2083.2,0,0,0,0,3,0,0
5169,29,34.08,1910.99,1,2,0,0,2,1,0
5170,25,72.07,348.91,1,2,1,0,2,1,0
5171,55,102.9,3342.29,1,1,0,1,1,1,0
5172,46,23.98,3726.6,2,0,1,1,2,1,0
5173,24,119.56,7719.66,2,1,1,1,1,1,1
5174,26,80.22,6663.2,0,1,1,0,1,1,1
5175,28,117.89,1417.65,2,0,1,1,3,1,0
5176,3,56.51,6408.07,2,1,0,1,1,0,1
5177,38,65.8,1508.56,1,1,0,0,2,0,0
5178,61,95.24,714.34,1,1,0,0,2,1,1
5179,51,99.27,6712.95,0,2,0,0,2,0,1
5180,48,43.3,7810.08,1,0,0,1,3,1,0
5181,21,112.98,796.14,1,1,1,1,1,1,0
5182,54,106.74,6530.01,1,2,1,0,0,0,0
5183,56,21.82,6887.78,2,2,0,1,1,0,0
5184,59,32.86,1038.17,1,1,1,1,1,0,0
5185,51,69.61,2337.7,0,0,1,1,3,1,0
5186,20,66.1,5895.92,0,2,0,0,1,1,1
5187,59,90.84,6481.07,1,1,1,0,2,1,0
5188,71,28.97,2896.4,1,0,1,0,1,0,0
5189,9,84.49,1363.44,0,0,0,0,3,1,1
5190,1,81.64,5221.92,2,1,1,1,1,1,1
5191,29,43.36,5645.55,1,2,0,1,3,1,0
5192,63,74.24,4078.5,0,0,1,0,3,1,1
5193,56,42.22,1245.03,2,0,1,0,3,1,0
5194,68,34.69,6771.45,0,0,0,1,1,1,0
5195,35,77.31,5197.6,2,0,1,1,0,1,0
5196,3,117.75,6966.4,0,2,1,0,3,0,1
5197,7,43.69,7470.46,0,2,0,1,3,0,1
5198,27,55.53,6465.01,2,1,1,0,2,1,0
5199,1,45.66,7673.39,1,1,1,1,3,1,0
5200,71,46.65,7638.64,0,2,0,0,1,0,1
5201,44,60.42,4992.82,1,1,0,1,1,0,0
5202,41,90.19,5852.58,0,0,1,0,0,1,1
5203,42,23.88,5625.33,2,2,1,0,2,0,0
5204,33,115.71,5006.98,1,0,0,1,3,0,0
5205,50,24.63,252.91,2,2,1,0,1,1,0
5206,63,108.13,2911.66,2,2,0,1,2,1,1
5207,37,109.44,890.62,1,1,1,0,1,1,0
5208,59,72.45,2472.05,1,2,0,0,3,1,0
5209,48,33.7,641.66,1,1,0,0,1,1,0
5210,5,76.51,7368.25,2,2,0,0,2,1,1
5211,48,82.86,3665.51,2,0,0,0,0,1,0
5212,3,105.78,1595.98,2,0,1,0,3,1,1
5213,47,75.09,4719.76,1,0,1,1,1,0,0
5214,62,61.07,1651.96,0,0,0,0,2,0,1
5215,14,103.83,6455.08,1,0,0,1,1,1,0
5216,63,118.1,2516.76,0,0,0,1,1,1,1
5217,61,84.51,2587.71,2,2,1,1,0,0,0
5218,31,107.44,6972.61,0,1,0,1,0,1,1
5219,17,79.87,4517.7,1,2,1,1,3,0,0
5220,24,88.98,7109.69,1,0,1,1,3,1,1
5221,23,88.82,3361.82,1,0,0,0,3,0,0
5222,50,90.48,2817.03,0,2,1,1,3,1,1
5223,70,52.1,4099.0,1,1,1,0,2,1,0
5224,27,77.57,585.78,0,1,0,0,3,0,1
5225,15,79.41,1318.19,2,1,1,0,3,1,0
5226,50,51.51,1834.22,0,1,0,0,1,0,0
5227,36,54.99,6551.75,2,0,1,0,1,0,0
5228,8,96.22,5897.01,0,0,0,1,2,0,1
5229,3,78.27,1627.13,2,1,1,0,1,0,0
5230,62,34.92,2286.31,1,2,1,0,1,0,0
5231,47,103.76,7559.67,0,2,1,1,2,0,1
5232,61,108.31,777.84,2,0,0,1,0,1,1
5233,32,66.61,4424.9,1,2,1,0,1,0,0
5234,13,40.89,4223.86,1,0,1,1,0,0,0
5235,1,114.76,5833.09,2,0,1,1,0,0,1
5236,34,108.23,2165.34,2,1,0,0,0,1,1
5237,62,44.44,7484.7,0,1,0,0,2,1,1
5238,71,29.56,3343.6,2,1,0,0,3,0,1
5239,31,64.07,2357.18,2,1,1,0,2,0,0
5240,64,87.64,2761.27,1,1,1,1,2,1,0
5241,25,37.54,2854.91,2,1,0,1,3,1,1
5242,38,71.32,1671.53,2,2,0,0,0,1,0
5243,14,62.54,7431.63,2,1,1,0,3,0,0
5244,8,109.06,1481.51,1,1,1,0,0,0,0
5245,54,62.96,7074.38,1,0,1,0,3,0,0
5246,2,73.38,3298.94,1,0,0,0,0,1,1
5247,56,115.53,2227.28,1,1,1,0,1,0,1
5248,61,49.97,1668.22,0,0,0,1,0,1,1
5249,22,48.9,4084.3,1,2,0,0,3,1,1
5250,35,99.96,5387.14,1,2,0,1,1,1,1
5251,16,47.75,7195.95,0,2,0,0,0,0,1
5252,50,103.19,5254.33,0,2,1,1,1,1,1
5253,43,29.55,3920.93,0,1,0,0,1,0,1
5254,17,31.13,364.46,2,2,1,1,2,0,0
5255,58,110.13,7331.87,1,2,0,1,3,1,0
5256,2,74.08,7228.72,2,2,0,0,2,1,0
5257,4,91.88,3091.86,0,2,0,0,3,1,1
5258,39,42.53,329.37,0,0,0,0,0,0,1
5259,6,36.63,5893.62,0,2,1,0,2,1,0
5260,69,103.5,6354.28,0,2,1,0,1,1,1
5261,69,55.86,4385.48,2,0,1,1,2,1,0
5262,20,65.5,3282.71,0,0,1,0,2,0,0
5263,64,22.8,6823.95,1,1,0,1,1,0,0
5264,16,58.59,1620.88,1,0,1,1,3,0,0
5265,51,97.04,3572.51,1,0,1,0,0,1,0
5266,37,102.13,293.44,2,0,0,0,0,1,1
5267,69,89.88,1395.68,0,2,0,0,1,0,1
5268,42,89.22,7532.57,2,1,0,0,3,1,1
5269,57,70.62,4666.86,1,1,1,1,3,0,0
5270,66,73.83,6464.18,0,2,1,1,2,1,0
5271,9,94.26,3943.35,2,1,0,1,0,1,1
5272,64,44.73,6695.13,0,2,1,1,3,0,0
5273,22,43.15,4357.71,0,0,0,0,1,0,1
5274,34,114.99,135.85,2,2,0,1,0,0,0
5275,55,22.77,7207.62,1,2,1,0,1,0,0
5276,29,33.95,1273.67,2,0,0,1,3,1,1
5277,38,77.03,3659.38,2,0,1,1,2,1,0
5278,18,93.78,3865.73,1,1,0,1,0,0,1
5279,71,73.79,473.17,2,2,0,1,3,0,0
5280,65,55.51,519.26,0,0,0,0,3,1,1
5281,1,117.8,6124.16,1,1,0,0,1,0,1
5282,4,90.39,2473.56,2,2,1,1,0,1,1
5283,4,103.14,3336.06,0,0,0,0,3,1,1
5284,27,24.02,4556.49,1,0,0,1,2,0,0
5285,43,43.59,3049.75,2,2,1,1,0,0,0
5286,59,57.42,6222.8,1,0,0,1,1,0,0
5287,32,38.26,7087.27,0,2,1,0,2,1,0
5288,33,27.29,571.77,0,2,1,1,3,1,1
5289,28,42.51,5119.69,1,2,1,0,3,1,0
5290,55,73.36,2609.51,0,0,0,1,3,1,1
5291,60,89.57,4707.87,0,0,1,0,3,0,0
5292,70,97.4,3922.87,1,2,0,1,1,0,0
5293,62,24.29,2736.06,1,1,1,1,2,1,0
5294,34,62.8,849.04,2,2,1,0,0,1,0
5295,56,32.22,4519.58,2,2,1,1,3,0,0
5296,13,63.12,991.06,1,2,0,1,2,0,1
5297,56,63.4,1333.35,0,1,1,1,2,1,1
5298,18,69.82,7859.18,0,0,1,1,2,1,0
5299,54,109.28,2601.97,1,0,0,1,2,0,0
5300,43,100.51,4717.05,1,2,1,0,1,0,0
5301,39,83.67,2250.63,1,2,1,0,2,0,0
5302,61,108.54,6937.52,0,0,1,0,1,1,0
5303,42,87.85,2338.39,2,2,0,1,1,1,1
5304,18,101.89,2998.39,2,0,1,0,3,0,0
5305,23,76.38,4906.26,0,1,0,1,0,1,0
5306,54,72.52,6972.89,2,2,0,1,0,0,0
5307,30,92.41,6548.09,1,0,0,0,2,1,0
5308,58,21.97,2184.49,1,0,1,1,2,1,0
5309,68,89.04,6653.48,0,1,1,0,0,0,0
5310,67,113.45,5639.44,0,2,0,0,0,0,1
5311,71,91.39,7919.65,1,1,0,1,1,1,0
5312,18,23.68,7490.04,1,0,0,0,2,0,0
5313,7,57.79,4311.78,0,0,1,0,0,1,1
5314,40,100.96,6024.44,0,1,1,1,0,1,0
5315,70,115.86,4604.42,1,1,1,0,1,0,1
5316,65,57.02,4800.46,1,1,0,0,3,0,1
5317,68,104.12,901.86,2,2,0,1,1,0,0
5318,49,106.38,117.74,2,0,0,0,0,0,1
5319,52,32.33,480.67,1,2,1,1,2,0,0
5320,29,104.58,7736.38,0,2,1,1,3,1,1
5321,21,52.42,1097.52,2,1,1,0,1,0,0
5322,9,79.32,450.68,2,2,0,1,3,1,0
5323,47,73.9,2546.19,1,2,1,1,3,1,0
5324,42,86.31,4746.62,0,1,1,0,1,0,0
5325,51,94.05,7592.84,0,1,0,1,2,0,0
5326,56,64.09,5629.11,1,1,1,1,0,1,0
5327,51,108.83,2283.19,0,0,1,0,0,0,1
5328,70,100.95,7518.56,1,0,1,0,2,0,0
5329,20,98.54,384.72,0,2,1,1,3,0,1
5330,27,65.82,7834.53,1,2,0,1,2,1,1
5331,38,23.76,563.26,0,0,0,0,3,0,1
5332,65,69.23,6055.41,1,2,0,1,1,0,0
5333,54,109.84,457.85,1,1,0,0,3,1,1
5334,24,39.05,7459.34,0,0,1,1,0,0,0
5335,47,118.26,958.46,1,2,0,1,0,1,1
5336,71,100.77,498.78,2,2,0,1,3,0,1
5337,63,90.98,7125.19,0,2,0,1,0,0,0
5338,57,87.72,856.77,1,0,0,1,2,0,0
5339,55,78.7,6403.66,0,0,1,1,3,0,0
5340,60,92.07,6001.57,0,0,0,0,2,0,1
5341,62,62.19,4831.14,1,1,1,1,0,1,0
5342,30,104.53,3085.91,2,2,1,1,2,1,1
5343,22,89.63,7333.09,0,2,1,1,3,1,1
5344,29,97.13,6981.54,2,1,0,0,2,0,1
5345,41,99.25,3467.35,2,0,1,1,2,0,0
5346,42,29.21,1930.63,1,0,0,0,0,1,1
5347,65,25.56,2253.32,1,0,0,1,0,1,0
5348,31,100.1,1840.56,0,1,1,0,3,0,1
5349,30,45.94,4375.89,1,2,1,1,3,0,0
5350,18,78.2,6961.46,0,1,1,1,0,1,1
5351,17,64.37,6211.53,0,2,1,1,1,1,0
5352,38,22.2,6384.53,2,2,1,1,0,0,0
5353,14,24.03,3641.48,1,2,1,1,1,0,0
5354,56,102.71,2647.31,1,1,0,1,2,0,0
5355,22,80.77,6083.11,0,0,0,0,3,0,1
5356,67,72.38,6367.06,2,0,1,1,2,1,0
5357,56,114.44,5593.29,1,1,0,1,2,1,1
5358,19,37.31,353.65,2,2,0,0,0,0,0
5359,57,45.8,4758.51,2,1,0,0,3,0,0
5360,44,95.67,2841.66,0,0,0,1,1,1,1
5361,35,97.52,1649.92,1,1,0,0,0,1,0
5362,1,60.49,5585.72,1,2,1,0,0,0,0
5363,52,115.1,2221.36,1,0,1,0,2,1,0
5364,70,113.83,7311.45,2,2,0,0,1,1,0
5365,37,21.24,2454.82,1,1,0,0,0,1,0
5366,65,37.23,4485.93,0,2,1,0,3,1,1
5367,51,102.02,6639.32,2,1,1,0,1,1,0
5368,1,53.52,3276.73,1,0,0,1,0,0,1
5369,21,29.55,6646.4,2,0,1,1,2,0,0
5370,53,98.5,5817.2,2,0,1,1,0,0,0
5371,16,65.46,7374.84,2,2,0,0,1,1,0
5372,61,69.24,2674.09,0,1,0,1,2,0,1
5373,54,38.64,929.72,1,1,1,1,0,0,0
5374,40,86.09,3499.76,1,1,0,1,1,1,1
5375,26,75.12,6307.93,2,2,0,1,1,0,0
5376,65,40.67,3658.44,1,1,0,0,2,1,0
5377,64,54.03,2169.7,2,0,0,0,2,0,0
5378,43,79.69,318.07,2,1,1,0,3,1,0
5379,17,112.49,2572.89,2,2,0,0,3,0,1
5380,59,112.04,5735.71,0,0,1,0,0,0,0
5381,23,48.79,1266.15,1,0,0,0,3,1,0
5382,7,93.56,2792.95,2,2,0,1,3,0,1
5383,44,97.55,259.83,1,0,0,1,2,1,1
5384,53,100.88,5801.86,0,1,0,0,0,0,0
5385,71,77.08,7057.4,0,2,0,1,1,0,1
5386,34,21.05,4591.37,2,1,0,1,2,0,0
5387,46,96.17,304.39,0,2,0,0,1,1,1
5388,68,30.66,1819.24,0,2,0,1,3,0,0
5389,16,31.69,3563.91,0,2,1,0,3,0,0
5390,71,80.56,4741.89,0,1,1,1,3,0,1
5391,19,118.35,4020.58,0,2,1,0,1,0,1
5392,2,44.25,7335.34,0,0,1,0,0,0,1
5393,10,84.58,7515.23,1,1,1,0,2,1,1
5394,50,50.37,946.5,0,2,0,1,3,1,1
5395,12,109.87,1193.29,1,2,0,1,3,0,1
5396,70,79.35,2928.63,2,1,0,1,0,0,1
5397,22,40.75,3427.76,0,0,0,1,2,1,0
5398,32,46.21,4729.93,0,0,1,0,0,1,0
5399,1,63.25,6207.96,1,2,1,0,0,0,0
5400,54,32.2,1172.56,0,2,1,1,3,0,0
5401,58,27.87,6440.85,1,0,1,1,3,1,0
5402,70,88.01,4919.22,1,2,0,1,0,1,0
5403,18,60.72,7848.99,0,0,0,0,1,1,0
5404,6,92.62,5244.22,2,0,0,1,3,1,1
5405,45,31.01,5757.12,2,0,1,0,2,1,0
5406,23,80.99,1642.15,2,0,1,1,3,1,1
5407,23,64.33,6174.01,1,2,0,1,1,0,0
5408,26,25.8,726.2,1,1,0,1,1,1,1
5409,7,74.48,5286.59,0,1,0,1,0,1,0
5410,44,28.28,539.03,1,0,1,0,0,1,0
5411,27,102.77,1010.28,2,2,1,0,1,0,0
5412,26,83.2,952.14,0,1,0,0,2,0,1
5413,36,75.7,514.62,2,1,1,0,0,0,0
5414,55,33.35,2637.0,0,0,0,0,1,0,1
5415,64,48.75,7955.38,2,0,0,1,2,1,0
5416,57,69.29,2850.98,0,2,0,1,2,0,0
5417,69,83.33,6110.13,2,1,1,1,1,1,1
5418,61,38.32,1145.3,1,0,1,0,1,0,0
5419,2,20.89,3690.48,2,0,1,0,2,1,0
5420,55,54.48,1562.42,0,2,1,1,2,0,1
5421,38,68.29,1617.57,2,0,1,0,1,0,0
5422,29,38.44,887.55,1,0,0,1,1,0,0
5423,26,69.22,3513.15,0,0,0,1,3,0,0
5424,35,53.85,696.73,1,0,1,1,2,0,0
5425,67,65.51,7287.51,2,0,1,0,0,0,0
5426,29,54.75,3638.41,0,2,0,0,3,1,0
5427,34,82.85,6724.67,2,0,1,0,3,0,0
5428,41,24.29,7837.77,0,1,1,0,2,1,0
5429,41,37.09,5454.46,1,0,1,1,2,0,0
5430,23,63.28,7221.93,1,0,1,1,3,1,0
5431,71,55.63,1169.4,1,1,0,1,2,1,0
5432,3,59.16,6656.95,2,1,1,0,2,0,1
5433,58,100.38,2242.62,0,0,0,0,0,1,0
5434,32,108.63,3833.52,1,2,1,0,1,1,0
5435,31,44.87,5208.0,2,1,1,1,3,1,0
5436,43,103.64,7237.99,2,2,0,0,2,1,1
5437,7,65.88,7296.85,0,0,0,0,1,0,0
5438,1,47.38,827.61,1,0,1,0,1,1,0
5439,61,118.55,2979.99,2,1,0,1,1,1,0
5440,14,102.48,6366.08,1,1,0,1,2,0,0
5441,52,119.43,5654.94,0,2,0,1,3,1,0
5442,6,36.82,308.18,1,0,1,1,3,0,0
5443,10,34.38,3654.13,1,1,1,0,2,0,1
5444,71,70.34,6651.1,2,1,1,1,2,0,0
5445,30,83.86,5927.71,2,1,1,0,3,0,1
5446,21,37.11,3353.61,0,2,0,1,3,0,1
5447,60,106.04,5907.77,0,0,1,1,3,1,0
5448,63,73.2,4454.56,0,1,1,1,0,1,1
5449,42,61.09,7309.77,2,1,1,0,1,1,0
5450,51,80.21,4738.3,0,1,0,1,0,1,1
5451,64,83.5,3265.8,0,0,0,1,0,0,0
5452,56,24.28,6917.07,2,2,1,0,2,1,0
5453,41,119.99,493.96,0,2,0,0,1,1,1
5454,32,56.39,7214.03,2,0,0,1,1,0,0
5455,15,26.15,5601.14,0,2,1,0,3,0,0
5456,62,105.23,7530.79,2,2,0,1,2,0,0
5457,27,119.3,2078.99,1,1,0,1,2,1,1
5458,28,101.64,5589.88,2,2,1,0,3,0,0
5459,64,105.19,6494.76,2,1,1,1,3,1,0
5460,59,82.59,5646.61,2,2,0,0,0,1,1
5461,58,112.23,1761.64,0,1,1,1,3,0,0
5462,2,23.57,2277.16,2,0,0,1,3,1,0
5463,36,96.67,4577.26,2,0,0,1,2,1,0
5464,71,87.07,3629.33,0,2,1,1,0,1,1
5465,13,24.96,5907.43,1,1,0,0,1,1,1
5466,15,74.4,3091.55,2,0,0,0,0,1,0
5467,60,71.51,6889.9,0,0,0,1,2,0,1
5468,22,89.15,3512.17,1,2,1,0,1,1,0
5469,63,27.75,416.33,2,1,0,0,0,1,1
5470,25,100.53,237.18,1,1,0,1,3,1,0
5471,48,33.94,5209.27,2,0,0,1,0,0,0
5472,43,61.87,4370.37,2,2,1,1,1,1,0
5473,38,108.13,4387.68,1,0,1,0,0,0,0
5474,41,76.05,6341.07,1,0,1,1,0,0,0
5475,45,57.96,3068.19,1,2,0,1,0,1,0
5476,40,24.82,7964.03,2,2,1,1,3,0,0
5477,17,87.23,7569.69,2,2,1,0,2,0,1
5478,57,118.65,202.4,0,1,0,0,2,0,1
5479,2,111.18,7176.37,0,2,1,0,2,0,1
5480,62,91.73,5476.34,0,2,0,1,0,1,1
5481,9,30.53,4066.51,2,0,0,0,1,0,0
5482,68,43.94,4703.71,1,2,0,0,0,0,0
5483,17,38.68,6750.67,0,2,0,1,0,1,1
5484,50,55.55,7613.2,2,0,0,1,2,0,0
5485,40,43.55,4526.64,1,1,1,0,2,0,0
5486,58,44.44,1532.2,0,2,0,0,3,0,0
5487,21,81.67,5154.06,1,0,0,0,0,0,0
5488,18,51.87,702.13,1,1,0,0,3,0,0
5489,55,87.72,5117.6,0,1,0,1,3,1,1
5490,29,114.79,6488.03,0,2,0,1,3,1,1
5491,24,83.85,2891.32,2,1,0,0,2,0,0
5492,17,95.17,662.36,1,2,0,1,3,0,1
5493,18,95.16,5568.59,0,1,1,1,0,1,0
5494,42,53.07,2780.7,0,1,1,0,3,1,0
5495,45,21.5,2067.86,1,1,1,0,2,0,0
5496,17,25.5,5544.54,1,2,0,0,0,1,0
5497,14,48.21,7759.73,1,1,1,1,0,1,0
5498,49,88.95,5988.05,0,0,1,0,1,1,0
5499,29,110.67,3981.67,0,0,0,0,2,0,1
5500,4,115.88,4844.03,2,1,1,1,1,0,1
5501,20,22.58,1224.0,1,2,0,0,2,0,0
5502,47,119.01,6524.38,0,0,0,1,2,1,1
5503,9,52.25,4873.93,0,1,0,0,2,0,1
5504,27,104.3,7730.06,1,0,0,1,1,1,1
5505,15,38.03,7837.92,0,0,1,1,3,0,0
5506,19,26.29,2901.23,1,0,0,0,2,0,0
5507,52,57.84,7909.51,0,0,1,0,0,1,0
5508,26,105.89,7658.98,1,0,1,0,0,0,0
5509,26,42.08,5154.67,1,1,0,0,2,1,0
5510,26,35.4,2734.37,0,0,1,0,2,0,0
5511,46,110.98,6051.39,1,1,0,1,2,0,1
5512,49,113.83,2242.77,2,0,0,0,3,1,1
5513,53,21.25,5075.77,2,2,0,0,2,1,0
5514,3,92.74,294.19,1,1,1,0,3,0,1
5515,66,50.92,5065.8,2,2,0,1,3,1,0
5516,42,57.47,7617.71,0,2,1,0,2,0,0
5517,19,66.91,1957.63,0,0,1,1,2,0,0
5518,17,62.68,6247.62,1,0,0,1,3,0,1
5519,33,71.5,2418.05,0,0,0,0,1,1,1
5520,49,78.24,5692.01,0,0,1,0,3,1,0
5521,56,66.56,5629.78,2,0,1,1,0,0,0
5522,63,90.16,1559.43,0,2,0,1,2,0,1
5523,3,91.86,4817.31,0,2,0,1,1,1,1
5524,49,64.04,6887.43,2,0,0,1,1,0,0
5525,55,34.25,3122.01,1,0,0,1,2,0,0
5526,26,84.06,5711.19,1,1,0,0,1,1,1
5527,52,97.3,5428.0,2,1,1,1,0,0,0
5528,7,83.81,2134.36,2,2,1,1,2,1,1
5529,46,78.81,7357.28,0,2,1,1,3,1,1
5530,46,42.94,4551.75,0,2,0,1,2,1,0
5531,16,84.51,2906.81,1,0,0,1,0,0,1
5532,24,53.49,1398.43,1,2,0,0,1,1,1
5533,61,111.96,3840.32,2,2,0,0,2,0,0
5534,54,85.37,5867.9,0,2,1,1,0,1,1
5535,62,47.82,5026.76,2,1,1,0,3,1,0
5536,1,67.29,5843.72,1,2,1,1,0,0,0
5537,49,104.66,6354.91,1,2,1,0,2,1,1
5538,25,53.55,3583.94,2,1,0,0,0,1,0
5539,10,72.54,4209.31,0,2,1,0,3,1,0
5540,16,87.97,7892.73,0,0,0,0,2,0,1
5541,58,95.45,7747.61,2,1,1,1,1,0,0
5542,29,37.39,3377.06,1,2,1,0,2,0,0
5543,6,76.52,5512.92,2,1,0,1,3,1,0
5544,16,111.22,2213.96,2,2,0,0,3,1,0
5545,20,116.84,1306.31,0,2,0,0,2,0,1
5546,71,85.61,6170.37,1,1,0,0,3,1,0
5547,43,118.37,3545.82,1,0,1,1,0,1,1
5548,26,77.07,1498.72,0,1,0,0,0,0,0
5549,71,64.26,6094.9,1,0,1,0,1,1,0
5550,33,75.16,7329.85,1,0,1,0,2,1,0
5551,26,31.57,7472.86,0,1,1,1,1,0,1
5552,45,60.17,4811.04,1,2,1,0,0,1,0
5553,63,65.84,3889.16,1,0,0,0,1,1,0
5554,67,104.86,1220.75,2,1,0,1,3,1,1
5555,52,95.86,6363.04,1,2,1,0,2,1,0
5556,68,80.14,7568.05,2,2,1,0,2,1,1
5557,26,54.73,7126.74,2,2,0,1,2,1,0
5558,2,38.7,6039.09,2,1,0,0,0,1,1
